LogDate,BENZE,CO,EBEN,HUM,NO,NO2,NOX,O3,PM10,PM2.5,PRES,Rain,SO2,SOL,TEMP,TMP,TOL,WIND,WINDS,XY
7/1/2012 3:10:00 AM,,3098,,33.6,8,23.2,31.2,,,,854.8,0,,1,7.2,26.2,,122.7,1.2,
7/1/2012 3:20:00 AM,,3208.4,,33.8,12.5,24.2,36.7,,,,854.8,0,,1,7.1,26.2,,144.6,0.7,
7/1/2012 3:30:00 AM,,3824.7,,34.1,20.3,24.6,44.9,,,,854.7,0,,0.9,7,26.2,,108.9,1,
7/1/2012 3:40:00 AM,,3665.8,,34.6,20.6,25.3,45.8,,,,854.7,0,,1,6.9,26.1,,126.8,1.7,
7/1/2012 3:50:00 AM,,3589.5,,34.9,20.5,24.8,45.2,,,,854.7,0,,1,6.8,26.2,,78.1,0.3,
7/1/2012 4:00:00 AM,,3582.6,,34.4,17,25.7,42.6,,,,854.6,0,,1,6.9,26.2,,104.7,0.7,
7/1/2012 4:10:00 AM,,3261.5,,34.4,11.8,24.2,36,,,,854.5,0,,1,6.8,26.1,,87.8,0.6,
7/1/2012 4:20:00 AM,,2031.3,,31.6,3.2,21.3,24.5,,,,854.5,0,,0.9,7.5,26.4,,110.9,1.6,
7/1/2012 4:30:00 AM,,2409.7,,32.5,3.4,19.3,22.6,,,,854.4,0,,1,7.6,26.3,,39.5,0.1,
7/1/2012 4:40:00 AM,,2602.7,,34.3,3.2,20.1,23.4,,,,854.4,0,,1,7.2,26.1,,8,0.1,
7/1/2012 4:50:00 AM,,2813.7,,35.4,3.7,19.7,23.4,,,,854.4,0,,1,6.9,26.1,,324.7,0.2,
7/1/2012 5:00:00 AM,,3275,,36.1,9.7,23.6,33.3,,,,854.5,0,,1,6.5,26.1,,180,0,
7/1/2012 5:10:00 AM,,2662.7,,35.1,8.5,19.8,28.3,,,,854.5,0,,1,6.6,26.2,,139.8,0.9,
7/1/2012 5:20:00 AM,,2443.4,,34.4,6.1,19.7,25.8,,,,854.6,0,,1,6.7,26.1,,111.2,0.8,
7/1/2012 5:30:00 AM,,2066.2,,31.9,2.2,17.9,20.1,,,,854.7,0,,1,7.5,26.1,,68.6,0.2,
7/1/2012 5:40:00 AM,,3135.4,,33.3,5.1,21.2,26.4,,,,854.8,0,,1,7.1,26.2,,127.1,0.1,
7/1/2012 5:50:00 AM,,3590.7,,33.5,5.8,22.8,28.5,,,,855,0,,1,6.9,26.1,,128.1,0.5,
7/1/2012 6:00:00 AM,,3607.2,,33.8,7.4,23.9,31.3,,,,855,0,,1,6.7,26.1,,123.6,0.3,
7/1/2012 6:10:00 AM,,3016.8,,34.9,8.9,22.9,31.8,,,,855.1,0,,1,6.3,26.1,,112.5,1,
7/1/2012 6:20:00 AM,,2544.1,,34.9,8,23.5,31.4,,,,855,0,,1,6.1,26.2,,115.5,1.7,
7/1/2012 6:30:00 AM,,2899.6,,34.9,7.4,23.2,30.7,,,,855,0,,1.5,6.2,26.2,,106.8,0.7,
7/1/2012 6:40:00 AM,,3109.6,,38.2,11.9,23.5,35.4,,,,855,0,,3.2,5.6,26.2,,60,0.2,
7/1/2012 6:50:00 AM,,3460,,40.6,17.4,21.6,39,,,,855.2,0,,6.5,5.1,26.1,,180,0,
7/1/2012 7:00:00 AM,,3689.7,,42.2,20.7,20.7,41.3,,,,855.3,0,,15,4.8,26.3,,96.8,0.3,
7/1/2012 7:10:00 AM,,3953.7,,43.3,25.3,21.4,46.7,,,,855.5,0,,33.5,4.9,26.2,,42.1,0.3,
7/1/2012 7:20:00 AM,,4004.6,,41.9,26.6,22.7,49.4,,,,855.5,0,,59.2,5.2,26.2,,180,0,
7/1/2012 7:30:00 AM,,3931.7,,40.5,28.8,21.7,50.5,,,,855.6,0,,87.4,6.2,26.2,,180,0,
7/1/2012 7:40:00 AM,,3772.2,,37.6,33.3,24.9,58.2,,,,855.7,0,,115.9,6.9,26.1,,180,0,
7/1/2012 7:50:00 AM,,3651.7,,32.7,32.5,25.5,58,,,,855.8,0,,140.2,8.6,26.1,,180,0,
7/1/2012 8:00:00 AM,,4164.6,,32.7,27.2,28.3,55.4,,,,855.9,0,,164.5,8.9,26.1,,180,0,
7/1/2012 8:10:00 AM,,4029.1,,31.1,26.4,30.2,56.6,,,,856,0,,188.3,9.8,26.1,,180,0,
7/1/2012 8:20:00 AM,,3922.2,,30.6,25.6,33.5,59.1,,,,856,0,,216.6,10.6,26.1,,9.3,0.3,
7/1/2012 8:30:00 AM,,3809.1,,31.8,23.6,34,57.7,,,,856,0,,243.6,10.9,26.1,,180,0,
7/1/2012 8:40:00 AM,,4083.8,,28.7,26,37.6,63.6,,,,856.1,0,,268.7,12.6,26.1,,180,0,
7/1/2012 8:50:00 AM,,3914.5,,25.9,28.3,38.9,67.2,,,,856.2,0,,292.4,14.5,26.2,,180,0,
7/1/2012 9:00:00 AM,,4022.1,,25.4,26.2,39.6,65.8,,,,856.2,0,,313.7,15.1,26.2,,180,0,
7/1/2012 9:10:00 AM,,3414.6,,24.7,28.3,37.9,66.2,,,,856.3,0,,344.7,15.9,26.2,,292,0.1,
7/1/2012 9:20:00 AM,,2548.7,,23.3,21.4,34.5,55.9,,,,856.2,0,,371.5,16.5,26.1,,300.9,0.3,
7/1/2012 9:30:00 AM,,1968.9,,20.4,13.3,30.2,43.5,,,,856.2,0,,397,17.8,26.1,,180,0,
7/1/2012 9:40:00 AM,,1071.2,,17.4,8.9,25.8,34.7,,,,856.2,0,,417.6,19.2,26.4,,164.4,0.1,
7/1/2012 9:50:00 AM,,906.9,,16.2,9,22.9,31.9,,,,856.2,0,,440.1,19.4,26.4,,316,0.3,
7/1/2012 10:00:00 AM,,246.8,,12.6,8.1,19.6,27.7,,,,856.1,0,,471,20,26.5,,125.1,0.8,
7/1/2012 10:10:00 AM,,79.3,,12.1,8.9,17.8,26.6,,,,856,0,,493,20.3,26.5,,161.6,1,
7/1/2012 10:20:00 AM,,70.5,,11.3,6.5,15.5,22,,,,856,0,,483.7,20.2,26.6,,3.9,1.1,
7/1/2012 10:30:00 AM,,60.3,,11.3,6.1,13.1,19.2,,,,856,0,,507.9,20.2,26.7,,178.2,1.2,
7/1/2012 10:40:00 AM,,49.7,,11.5,5.6,13,18.6,,,,855.9,0,,530.3,20.4,26.6,,116.8,0.6,
7/1/2012 10:50:00 AM,,261,,11.3,6.7,12.9,19.6,,,,855.8,0,,549.3,21,26.6,,350.3,1.1,
7/1/2012 11:00:00 AM,,99.1,,11.2,4.9,13.2,18.1,,,,855.8,0,,558,21.3,26.9,,306.9,0.9,
7/1/2012 11:10:00 AM,,84.1,,11.6,3.6,11.5,15.1,,,,855.7,0,,551,21.2,26.9,,342.7,1.1,
7/1/2012 11:20:00 AM,,72.8,,12.4,2.4,11.7,14.2,,,,855.5,0,,558,21.4,26.8,,342.1,1.3,
7/1/2012 11:30:00 AM,,146.9,,13.3,2.2,10.8,13,,,,855.4,0,,568.3,21.4,26.9,,328.6,2.3,
7/1/2012 11:40:00 AM,,148,,13.2,2.2,11.4,13.7,,,,855.2,0,,556.6,21.6,26.9,,317.4,2.9,
7/1/2012 11:50:00 AM,,349.1,,12.8,2.1,12.9,14.9,,,,855,0,,556.3,21.4,27,,311.9,2.7,
7/1/2012 12:00:00 PM,,531.8,,12.6,2.1,13.8,15.9,,,,855,0,,550.1,21.6,26.9,,298.1,2.1,
7/1/2012 12:10:00 PM,,401.3,,12.9,4.5,14.8,19.3,,,,854.7,0,,549.4,21.6,27.1,,296,2.6,
7/1/2012 12:20:00 PM,,302.6,,12.8,4.5,15.1,19.6,,,,854.5,0,,549.1,21.7,27.1,,269.6,1.6,
7/1/2012 12:30:00 PM,,254.3,,12.8,2.7,14.5,17.2,,,,854.4,0,,544.2,21.9,27,,303.7,2,
7/1/2012 12:40:00 PM,,241.2,,13,3.4,13.3,16.8,,,,854.2,0,,539,21.8,27,,298,3,
7/1/2012 12:50:00 PM,,221.5,,12.8,3.3,11.4,14.8,,,,854,0,,528.2,21.6,27.2,,288.7,2.4,
7/1/2012 1:00:00 PM,,195.3,,12.6,2.5,10.6,13.1,,,,853.9,0,,536.1,21.8,27,,285.6,2.7,
7/1/2012 1:10:00 PM,,203.1,,12,2.5,9.5,12,,,,853.8,0,,541.1,21.9,27.1,,273.3,2.7,
7/1/2012 1:20:00 PM,,178.6,,11.6,3,10.7,13.7,,,,853.7,0,,535.2,22.2,26.9,,300.2,2.3,
7/1/2012 1:30:00 PM,,146.8,,11.4,2.8,9.7,12.5,,,,853.6,0,,511.9,22.1,26.9,,295.5,3.6,
7/1/2012 1:40:00 PM,,221.7,,11.1,2,9.7,11.8,,,,853.5,0,,506.3,22,26.9,,272.7,1.9,
7/1/2012 1:50:00 PM,,179.4,,11,2.3,9.6,11.9,,,,853.3,0,,499,22.1,27.1,,303.1,1.9,
7/1/2012 2:00:00 PM,,101.2,,10.7,2.9,8.9,11.8,,,,853.2,0,,477.2,22,27,,308.1,2.9,
7/1/2012 2:10:00 PM,,89.5,,10.5,3,9.4,12.3,,,,853.2,0,,457.1,22.1,27.2,,296.8,2.2,
7/1/2012 2:20:00 PM,,59.8,,11.2,2.7,10,12.7,,,,853.1,0,,439.1,22.2,27,,285.9,2.2,
7/1/2012 2:30:00 PM,,75.1,,11.3,2.6,10.6,13.3,,,,853.2,0,,407.5,22.1,27.1,,315,3,
7/1/2012 2:40:00 PM,,69.1,,11.2,2.3,10,12.3,,,,853.2,0,,376.5,22.2,27.1,,340.7,1.4,
7/1/2012 2:50:00 PM,,125.4,,11.1,3.2,11.5,14.6,,,,853.1,0,,360.9,22.4,27.2,,278.1,3.3,
7/1/2012 3:00:00 PM,,78.5,,11.2,2.8,12.5,15.3,,,,853.1,0,,342.4,22.3,27.1,,304.7,1.6,
7/1/2012 3:10:00 PM,,102.5,,11.1,2.9,13.1,15.9,,,,853.1,0,,291.9,22.3,27.1,,312.4,2.7,
7/1/2012 3:20:00 PM,,121.9,,10.6,3,15.3,18.3,,,,853.1,0,,261,22.2,27.1,,319.4,2,
7/1/2012 3:30:00 PM,,283,,10.9,2.7,14.7,17.4,,,,853.1,0,,218.5,22.1,27.1,,295,2.6,
7/1/2012 3:40:00 PM,,221.3,,11,2.9,14.9,17.8,,,,853.1,0,,186.7,21.8,26.9,,292.2,3.2,
7/1/2012 3:50:00 PM,,193.7,,11.7,2.6,17.3,19.8,,,,853.1,0,,174.8,21.6,26.9,,290.4,3.1,
7/1/2012 4:00:00 PM,,178.1,,12.1,3.1,19.1,22.2,,,,853.1,0,,156.4,21.6,27,,268.3,3.2,
7/1/2012 4:10:00 PM,,178.1,,12.2,3.6,19.2,22.8,,,,853.1,0,,138,21.6,26.9,,288.2,2.9,
7/1/2012 4:20:00 PM,,258.7,,12.3,4.5,20.6,25.1,,,,853.2,0,,99.8,21.5,26.9,,280.3,2.8,
7/1/2012 4:30:00 PM,,267.1,,12.6,4,21.1,25.2,,,,853.2,0,,69.4,21.3,26.8,,299.1,2.4,
7/1/2012 4:40:00 PM,,201.3,,13.3,4.3,26.6,31,,,,853.2,0,,50.7,20.8,26.9,,326.4,3,
7/1/2012 4:50:00 PM,,246.6,,13.9,4.9,23.8,28.7,,,,853.2,0,,33.4,20.4,26.8,,326.6,1.9,
7/1/2012 5:00:00 PM,,749.5,,14.7,15.7,36.2,51.9,,,,853.2,0,,18.9,19.9,26.5,,343.3,1.2,
7/1/2012 5:10:00 PM,,1101.1,,15.5,13.3,34.1,47.4,,,,853.3,0,,9.2,19.3,26.5,,345.9,1.3,
7/1/2012 5:20:00 PM,,771.2,,15.8,6.9,29.6,36.5,,,,853.4,0,,4.1,18.8,26.5,,341.3,1.8,
7/1/2012 5:30:00 PM,,745.7,,16.5,7,30.7,37.8,,,,853.5,0,,2.1,18.3,26.5,,347.7,2.2,
7/1/2012 5:40:00 PM,,1262.9,,17,7.5,30.9,38.4,,,,853.5,0,,1,17.8,26.4,,355.4,2,
7/1/2012 5:50:00 PM,,954.9,,17.4,10.6,30.4,41.1,,,,853.6,0,,1,17.4,26.3,,4.3,2.6,
7/1/2012 6:00:00 PM,,1366.7,,17.7,8.5,29.6,38.1,,,,853.7,0,,1,17.1,26.3,,8,2.5,
7/1/2012 6:10:00 PM,,1677.4,,18.5,5.5,30.3,35.8,,,,853.7,0,,1,16.7,26.3,,5.3,2.5,
7/1/2012 6:20:00 PM,,1488.4,,19,10.9,31.2,42.1,,,,853.8,0,,1,16.4,26.3,,11.8,2.2,
7/1/2012 6:30:00 PM,,2139.7,,19.7,8.8,31.5,40.3,,,,853.8,0,,1,16,26.2,,11,2.1,
7/1/2012 6:40:00 PM,,2761.9,,20.4,10.9,35.5,46.3,,,,854,0,,1,15.6,26.3,,24.5,1.7,
7/1/2012 6:50:00 PM,,2864.5,,21,10,36.8,46.9,,,,854,0,,1,15.3,26.5,,22.2,0.9,
7/1/2012 7:00:00 PM,,2842.6,,22,11.4,37.7,49.1,,,,854.1,0,,1,14.9,26.3,,41,0.1,
7/1/2012 7:10:00 PM,,3394.5,,23.2,38.9,38.3,77.1,,,,854.1,0,,1,14.3,26.4,,111.8,0.6,
7/1/2012 7:20:00 PM,,3034.3,,23,29.9,39.7,69.6,,,,854.1,0,,1,14.1,26.3,,99.8,0.9,
7/1/2012 7:30:00 PM,,3663.5,,23.6,28.3,39.7,68,,,,854.1,0,,1,13.9,26.3,,97.2,0.3,
7/1/2012 7:40:00 PM,,3079.5,,23.7,17.5,39.2,56.7,,,,854.1,0,,1,13.8,26.2,,141.4,0.2,
7/1/2012 7:50:00 PM,,2670.8,,23.8,10.3,35.6,45.8,,,,854.2,0,,1,13.7,26.3,,96.1,0.2,
7/1/2012 8:00:00 PM,,2503.6,,24.3,4,29.3,33.3,,,,854.2,0,,1,13.2,26.2,,46.7,0.3,
7/1/2012 8:10:00 PM,,2868.6,,24.4,2.9,30.9,33.9,,,,854.2,0,,1,13.2,26.2,,76.2,0.1,
7/1/2012 8:20:00 PM,,3282.5,,25.9,14.5,33.2,47.7,,,,854.2,0,,1,12.9,26.4,,180,0,
7/1/2012 8:30:00 PM,,3392.2,,27.1,11.9,34.7,46.6,,,,854.4,0,,1,12.2,26.1,,55.8,0.2,
7/1/2012 8:40:00 PM,,3059.3,,27.1,9.4,35.9,45.3,,,,854.4,0,,1,12.1,26.4,,85,0.4,
7/1/2012 8:50:00 PM,,3695.6,,27.9,13.3,37.7,51.1,,,,854.4,0,,1,11.7,26.1,,180,0,
7/1/2012 9:00:00 PM,,4116.6,,28.5,14.9,40.1,55,,,,854.5,0,,1,11.4,26.3,,180,0,
7/1/2012 9:10:00 PM,,4084.9,,29.2,17.7,34.5,52.2,,,,854.5,0,,1,11.2,26.2,,180,0,
7/1/2012 9:20:00 PM,,3671.7,,30.1,12.5,38.5,51,,,,854.4,0,,1,11,26.1,,89.3,0.1,
7/1/2012 9:30:00 PM,,3834.7,,30.7,16.2,37.8,53.9,,,,854.5,0,,1,10.7,26.3,,180,0,
7/1/2012 9:40:00 PM,,3974.7,,31.2,17.7,39.2,56.9,,,,854.4,0,,1,10.4,26.2,,180,0,
7/1/2012 9:50:00 PM,,3656.8,,31.6,16.1,38.8,54.8,,,,854.5,0,,1,10.2,26.2,,82,0.2,
7/1/2012 10:00:00 PM,,3694.4,,31.6,16.9,38,55,,,,854.6,0,,1,10,26.2,,81.8,0.3,
7/1/2012 10:10:00 PM,,3287.3,,30,11,36.6,47.6,,,,854.4,0,,1,10.4,26.2,,90.5,0.8,
7/1/2012 10:20:00 PM,,3495.2,,28.9,19.4,30.6,50,,,,854.5,0,,1,11.2,26.1,,108.8,0.2,
7/1/2012 10:30:00 PM,,6364.7,,36.1,144.1,29.6,173.7,,,,854.6,0,,1,10,26.1,,180,0,
7/1/2012 10:40:00 PM,,5413.1,,37.2,74.3,32.4,106.6,,,,854.6,0,,1,9.1,26.2,,54.3,1.2,
7/1/2012 10:50:00 PM,,3658.7,,32.3,16.2,37.5,53.6,,,,854.6,0,,1,10,26.3,,79.8,0.7,
7/1/2012 11:00:00 PM,,4128.2,,32.8,23.2,37.3,60.6,,,,854.6,0,,1,9.9,26.3,,71.5,0.7,
7/1/2012 11:10:00 PM,,3155.2,,29.2,4.9,31.3,36.2,,,,854.7,0,,1,10.7,26.2,,74.6,1.2,
7/1/2012 11:20:00 PM,,2229.5,,27.7,1.6,24.6,26.2,,,,854.7,0,,1,11.3,26.1,,88.4,1.2,
7/1/2012 11:30:00 PM,,2418.2,,27.2,2.5,25.9,28.4,,,,854.7,0,,1,11.4,26.3,,108.2,1.2,
7/1/2012 11:40:00 PM,,1603.7,,26.8,1.6,21.9,23.3,,,,854.7,0,,1,11.5,26.3,,97.2,0.9,
7/1/2012 11:50:00 PM,,1124.4,,26.8,0.6,19.3,19.5,,,,854.6,0,,1,11.4,26.3,,103.3,0.8,
7/2/2012 12:00:00 AM,,1108.5,,27.3,0.5,20.4,20.6,,,,854.5,0,,1,11.2,26.2,,104.6,1.1,
7/2/2012 12:10:00 AM,,906.2,,27.8,1.2,18.7,19.6,,,,854.4,0,,1,11.1,26.3,,98.6,1,
7/2/2012 12:20:00 AM,,1245,,30.6,2.5,23.4,25.9,,,,854.5,0,,1,10.2,26.2,,97.4,0.4,
7/2/2012 12:30:00 AM,,2286.7,,32.6,3.2,27,30.2,,,,854.4,0,,1,9.5,26.1,,63.9,0.3,
7/2/2012 12:40:00 AM,,739.7,,30.3,1.6,19.1,20.7,,,,854.3,0,,1,10.3,26.2,,66.3,0.6,
7/2/2012 12:50:00 AM,,780.5,,31.9,2.1,18.3,20.4,,,,854.3,0,,1,10.2,26.3,,72.6,0.3,
7/2/2012 1:00:00 AM,,628.2,,32.2,3,16,19,,,,854.2,0,,1,10.4,26.2,,67.3,0.6,
7/2/2012 1:10:00 AM,,621.1,,32,1.9,15.3,17.2,,,,854.1,0,,1,10.9,26.3,,73,0.2,
7/2/2012 1:20:00 AM,,655.1,,33.9,2,16.8,18.7,,,,854.1,0,,1,10.5,26.2,,96.5,0.5,
7/2/2012 1:30:00 AM,,496.6,,33.8,1.8,13.9,15.7,,,,854,0,,1,10.9,26.3,,87.2,0.4,
7/2/2012 1:40:00 AM,,519.3,,36.8,2.1,15.4,17.5,,,,854,0,,1,10,26.3,,79.1,0.1,
7/2/2012 1:50:00 AM,,824.6,,38.5,2.3,17.1,19.4,,,,854,0,,1,9.4,26.1,,105.1,0.8,
7/2/2012 2:00:00 AM,,991.4,,37.2,2.8,17.9,20.7,,,,854.1,0,,1,9.7,26.2,,96.7,1.2,
7/2/2012 2:10:00 AM,,946.6,,36.4,2.8,16.4,19.3,,,,854,0,,1,10.1,26.1,,77.6,1,
7/2/2012 2:20:00 AM,,800.4,,35.5,2.2,15.1,17.3,,,,854,0,,1,10.5,26.1,,87.5,0.7,
7/2/2012 2:30:00 AM,,1564.3,,40.4,5,19.9,24.8,,,,853.9,0,,1,9.3,26.3,,93.8,0.5,
7/2/2012 2:40:00 AM,,2188.1,,43.1,3.1,22.4,25.5,,,,853.9,0,,1,8.3,26.3,,180,0,
7/2/2012 2:50:00 AM,,1161,,43.8,2.2,21.8,24,,,,854,0,,1,8,26.3,,99.1,0.5,
7/2/2012 3:00:00 AM,,1582.9,,44.4,2.4,20.6,23,,,,854,0,,1.1,8,26.2,,89.1,0.4,
7/2/2012 3:10:00 AM,,703.2,,41.4,2.4,16.2,18.6,,,,854,0,,1,9.3,26.3,,109,1.1,
7/2/2012 3:20:00 AM,,1903.9,,44.5,2.1,19.6,21.7,,,,854,0,,1,8.4,26.3,,71.6,0.1,
7/2/2012 3:30:00 AM,,1770.9,,48,2.4,20.2,22.6,,,,854.1,0,,1,7.5,26.4,,64.6,0.5,
7/2/2012 3:40:00 AM,,1732.7,,48.6,2.7,20.4,23.1,,,,854.1,0,,1,7.3,26.4,,107.3,0.1,
7/2/2012 3:50:00 AM,,2558.2,,49.8,5.3,25.4,30.6,,,,853.9,0,,1,7.2,26.2,,94.2,0.7,
7/2/2012 4:00:00 AM,,1390.4,,49.5,4.1,23.7,27.8,,,,853.9,0,,1,7.3,26.2,,88,0.8,
7/2/2012 4:10:00 AM,,1127.1,,46.7,3,17,20.1,,,,853.8,0,,1,8.3,26.2,,99.8,1.1,
7/2/2012 4:20:00 AM,,823.8,,45.8,2.4,15.9,18.4,,,,853.8,0,,1,8.5,26.3,,96.6,0.8,
7/2/2012 4:30:00 AM,,767.6,,48.3,2.8,15.2,18,,,,853.8,0,,1,7.9,26.2,,104,0.6,
7/2/2012 4:40:00 AM,,578.3,,48.8,2.5,15.3,17.6,,,,853.8,0,,1,7.8,26.2,,72.6,0.7,
7/2/2012 4:50:00 AM,,338.1,,50.2,2.7,14.5,17.3,,,,853.9,0,,1,7.5,26.3,,71.9,1,
7/2/2012 5:00:00 AM,,351.4,,49.8,3,15.2,18.2,,,,854,0,,1,7.6,26.3,,79.2,0.6,
7/2/2012 5:10:00 AM,,371.1,,49.5,2.3,16.1,18.4,,,,854,0,,1,7.7,26.2,,72.6,0.9,
7/2/2012 5:20:00 AM,,787.3,,50.3,2.5,17.2,19.7,,,,854,0,,1,7.5,26.2,,62.7,0.9,
7/2/2012 5:30:00 AM,,301.8,,50,2.1,18.5,20.7,,,,854.1,0,,1,7.5,26.2,,90.6,0.7,
7/2/2012 5:40:00 AM,,645.8,,50.7,8,24.8,32.8,,,,854.2,0,,1,7.5,26.2,,95.2,0.2,
7/2/2012 5:50:00 AM,,1423.8,,54,14.6,31.4,46,,,,854.4,0,,1,6.7,26.1,,60.3,0.4,
7/2/2012 6:00:00 AM,,2219.5,,55.1,19.2,31.2,50.4,,,,854.4,0,,1,6.2,26.4,,57,0.9,
7/2/2012 6:10:00 AM,,1430.6,,55.3,7.2,28.3,35.5,,,,854.5,0,,1,6.2,26.3,,58.6,0.7,
7/2/2012 6:20:00 AM,,959.3,,55.4,5.7,27.6,33.2,,,,854.5,0,,1,6,26.3,,74.3,0.2,
7/2/2012 6:30:00 AM,,1066.9,,56.8,6.3,27.7,34.1,,,,854.6,0,,1.6,5.8,26.3,,78.6,0.2,
7/2/2012 6:40:00 AM,,3183.8,,57.3,25.9,30.6,56.5,,,,854.6,0,,3.2,5.7,26.3,,180,0,
7/2/2012 6:50:00 AM,,3744.3,,57.4,34.4,31.7,66.2,,,,854.7,0,,6.7,5.6,26.3,,57.3,0.1,
7/2/2012 7:00:00 AM,,2801.6,,58.4,26.3,30.6,56.9,,,,854.8,0,,15.5,5.5,26.3,,58.2,0.1,
7/2/2012 7:10:00 AM,,2438.4,,57.7,34.2,31.9,66.1,,,,854.9,0,,32.3,5.8,26.2,,62.3,0.1,
7/2/2012 7:20:00 AM,,3731.4,,54.2,42.4,29.6,72,,,,855,0,,55.2,6.8,26.2,,180,0,
7/2/2012 7:30:00 AM,,3709.4,,51.4,44.4,31,75.3,,,,855,0,,81.9,7.6,26.2,,180,0,
7/2/2012 7:40:00 AM,,4436.4,,50.5,63.2,31.9,95.1,,,,855.3,0,,105.8,8.3,26.1,,180,0,
7/2/2012 7:50:00 AM,,4889.7,,46.3,80.3,34.3,114.6,,,,855.3,0,,127.6,9.7,26.2,,180,0,
7/2/2012 8:00:00 AM,,4337.3,,45.8,56.6,37.1,93.7,,,,855.4,0,,153.9,10.3,26.1,,55.8,0.1,
7/2/2012 8:10:00 AM,,4498.2,,39.6,52.8,39,91.8,,,,855.4,0,,181,12.5,26.1,,66.7,0.1,
7/2/2012 8:20:00 AM,,3751.3,,37.2,38.7,43.3,82,,,,855.4,0,,207.1,14,26.2,,59,0.1,
7/2/2012 8:30:00 AM,,2453.7,,37.3,13.3,35.7,49,,,,855.5,0,,233.2,14.5,26.1,,31.1,0.3,
7/2/2012 8:40:00 AM,,904.2,,38,3.3,21.8,25.1,,,,855.6,0,,261.7,14.7,26.1,,344.3,0.6,
7/2/2012 8:50:00 AM,,981.3,,38.6,4.3,21.9,26.2,,,,855.7,0,,288,14.7,26.2,,302,0.8,
7/2/2012 9:00:00 AM,,517.4,,36.6,4.3,18.8,23.1,,,,855.7,0,,313.3,14.9,26.2,,319.7,1.8,
7/2/2012 9:10:00 AM,,392.3,,34.3,4.2,19.4,23.6,,,,855.8,0,,334.7,15.4,26.2,,328.8,1.8,
7/2/2012 9:20:00 AM,,165.2,,33.7,4.6,19,23.5,,,,855.9,0,,356.8,15.3,26.1,,312.2,2.5,
7/2/2012 9:30:00 AM,,235.6,,32.3,3.7,17,20.7,,,,855.9,0,,379.8,15.7,26.3,,322.5,2.2,
7/2/2012 9:40:00 AM,,131.4,,31.3,3.2,15.4,18.6,,,,855.8,0,,405,15.8,26.3,,304.4,2.5,
7/2/2012 9:50:00 AM,,134.5,,30.2,3.4,14.6,18,,,,855.8,0,,426,16.2,26.2,,308.8,2.5,
7/2/2012 10:00:00 AM,,163.6,,29.8,4.1,14,18.1,,,,855.8,0,,440.9,16.3,26.4,,287.8,2.2,
7/2/2012 10:10:00 AM,,318.1,,29.5,3.4,13.6,17,,,,855.8,0,,458.9,16.4,26.3,,301.2,2.7,
