LogDate,BENZE,CO,EBEN,HUM,NO,NO2,NOX,O3,PM10,PM2.5,PRES,Rain,SO2,SOL,TEMP,TMP,TOL,WIND,WINDS,XY
7/1/2011 12:00:00 AM,0,0.29,0,35.58,,,,19.78,20.02,11.17,828.36,0,21.76,0,2.51,1.41,0,255.71,2.89,0
7/1/2011 12:10:00 AM,0,0.21,0,35.86,,,,19.44,24.03,10.98,828.24,0,21.32,0,2.52,1.04,0,259.42,2.65,0
7/1/2011 12:20:00 AM,0,0.2,0,36.39,,,,18.99,21.41,10.89,828.22,0,18.11,0,2.47,1.71,0,251.46,2.98,0
7/1/2011 12:30:00 AM,0,0.17,0,36.62,,,,19.58,46.45,14.83,828.1,0,20.1,0,2.52,1.33,0,261.4,3.09,0
7/1/2011 12:40:00 AM,0,0.16,0,37.23,,,,19.95,25.39,11.77,828.1,0,19.67,0,2.52,1.51,0,262.15,3,0
7/1/2011 12:50:00 AM,0,0.14,0,38.19,,,,20.54,19.28,9.93,828.18,0,17.19,0,2.28,1.9,0,264.96,3.31,0
7/1/2011 1:00:00 AM,0,0.15,0,39.77,,,,19.54,15.63,8.75,828.12,0,18.5,0,1.83,1.97,0,252.94,3.03,0
7/1/2011 1:10:00 AM,0,0.15,0,40.62,,,,19.01,14.68,8.84,828,0,20.95,0,1.59,2.23,0,254.2,3.17,0
7/1/2011 1:20:00 AM,0,0.15,0,41.43,,,,19,14.66,8.47,827.92,0,18.31,0,1.42,1.75,0,258.3,2.95,0
7/1/2011 1:30:00 AM,0,0.15,0,41.97,,,,19.65,16.63,8.05,827.78,0,20.76,0,1.33,1.2,0,267.59,2.96,0
7/1/2011 1:40:00 AM,0,0.13,0,43.3,,,,19.69,17.22,8.25,827.74,0,18.51,0,1.02,1.93,0,257.54,3.08,0
7/1/2011 1:50:00 AM,0,0.13,0,44.29,,,,18.8,14.92,8.3,827.66,0,18.18,0,0.79,1.36,0,254.7,3.02,0
7/1/2011 2:00:00 AM,0,0.12,0,44.98,,,,18.54,13.66,8.79,827.68,0,17.13,0,0.73,1.23,0,256.57,3.13,0
7/1/2011 2:10:00 AM,0,0.08,0,45.74,,,,18.69,13.64,7.34,827.76,0,15.39,0,0.66,0.87,0,247.54,3.6,0
7/1/2011 2:20:00 AM,0,0.05,0,46.36,,,,19.59,10.99,6.49,827.74,0,14.89,0,0.49,2.17,0,253.8,3.46,0
7/1/2011 2:30:00 AM,0,0.04,0,47.32,,,,20.34,11.02,6.49,827.56,0,15.4,0,0.22,1.39,0,242.89,3.26,0
7/1/2011 2:40:00 AM,0,0.05,0,48.7,,,,19.31,11.81,6.64,827.64,0,14.2,0,-0.14,1.75,0,237.24,2.94,0
7/1/2011 2:50:00 AM,0,0.05,0,49.94,,,,18.23,11.04,6.38,827.42,0,15.78,0,-0.3,1.48,0,245.7,3.27,0
7/1/2011 3:00:00 AM,0,0.04,0,49.78,,,,18.64,15.45,6.61,827.58,0,13.37,0,0.08,1.58,0.04,241.56,3.6,0
7/1/2011 3:10:00 AM,0,0.04,0,50.03,,,,19.16,10.62,5.81,827.52,0,15.4,0,0.26,2.45,0.02,249.37,3.02,0
7/1/2011 3:20:00 AM,0,0.06,0,50.22,,,,18.91,9.47,6.36,827.32,0,14.71,0,0.47,2.33,0,259.52,2.97,0
7/1/2011 3:30:00 AM,0,0.07,0,50.95,,,,18.45,9.12,6.26,827.32,0,15.68,0,0.43,1.95,0,257,2.96,0
7/1/2011 3:40:00 AM,0,0.06,0,51.98,,,,18.59,11.49,8.19,827.28,0,15.83,0,0.27,0.7,0,257,2.84,0
7/1/2011 3:50:00 AM,0,0.04,0,53.44,,,,18.66,10.34,6.84,827.3,0,15.54,0,0.05,2.15,0,254.84,2.96,0
7/1/2011 4:00:00 AM,0,0.05,0,54.31,,,,18.01,15.79,5.99,827.32,0,17.06,0,-0.16,2.96,0,261.36,2.5,0
7/1/2011 4:10:00 AM,0,0.05,0,55.15,,,,17.62,11.9,9.19,827.3,0,14.18,0,-0.33,2.8,0,262.91,2.79,0
7/1/2011 4:20:00 AM,0,0.07,0,56.54,,,,17.19,37.45,29.24,827.24,0,16.12,0,-0.6,2.17,0,268.92,2.3,0
7/1/2011 4:30:00 AM,0,0.07,0,57.77,,,,16.13,45.24,37.08,827.26,0,17.45,0,-0.83,1.18,0,267.41,2.38,0
7/1/2011 4:40:00 AM,0,0.13,0,58.85,,,,14.55,62.64,50.12,827.28,0,17.72,0,-0.99,2.92,0.01,273.1,2.52,0
7/1/2011 4:50:00 AM,0,0.11,0,60.12,,,,13.12,74.44,64.09,827.3,0,18.29,0,-1.24,1.81,0.03,275.33,2.68,0
7/1/2011 5:00:00 AM,0,0.11,0,61.33,,,,13.42,91.63,79.9,827.26,0,20.06,0,-1.38,2.44,0,269.17,2.67,0
7/1/2011 5:10:00 AM,0,0.14,0,61.91,,,,12.39,79.2,69.64,827.4,0,16.86,0,-1.46,2.77,0,282.67,2.44,0
7/1/2011 5:20:00 AM,0,0.16,0,62.39,,,,12.4,73.75,62.33,827.36,0,23.55,0,-1.48,1.44,0,288.36,2.46,0
7/1/2011 5:30:00 AM,0,0.13,0,63.2,,,,11.9,90.48,78.98,827.32,0,21.49,0,-1.59,1.46,0,273.6,2.92,0
7/1/2011 5:40:00 AM,0,0.17,0,63.78,,,,11.95,184.62,168.26,827.42,0,19.37,0,-1.55,2.05,0,270.11,2.57,0
7/1/2011 5:50:00 AM,0,0.22,0,64.43,,,,11.34,220.27,200.64,827.36,0,24.86,0,-1.7,2.62,0,272.59,1.96,0
7/1/2011 6:00:00 AM,0,0.17,0,64.88,,,,10.83,167.4,153.41,827.46,0,28.69,0,-1.72,2.61,0,260.68,2.48,0
7/1/2011 6:10:00 AM,0,0.32,0,65.16,,,,11.96,159.38,142.62,827.36,0,22.69,0,-1.72,2.32,0,253.8,2.56,0
7/1/2011 6:20:00 AM,0,0.2,0,65.82,,,,11.35,171.34,144.87,827.34,0,24.69,0,-1.83,2.35,0,265.5,1.87,0
7/1/2011 6:30:00 AM,0,0.25,0,65.3,,,,10.06,143.07,102.46,827.44,0,28.63,0.1,-1.58,1.92,0,267.66,2.29,0
7/1/2011 6:40:00 AM,0,0.42,0,65.16,,,,8.46,130.52,91.86,827.6,0,30.26,1.7,-1.49,2.57,0,273.46,2.95,0
7/1/2011 6:50:00 AM,0,0.27,0,64.74,,,,9.11,213.73,85.87,827.8,0,27.74,5.9,-1.36,2.86,0,263.05,2.9,0
7/1/2011 7:00:00 AM,0,0.32,0,63.47,,,,10.31,104.95,73.51,827.78,0,26.01,13.3,-1.07,2.03,0,268.63,3.19,0
7/1/2011 7:10:00 AM,0,0.46,0,62.76,,,,10.1,130.58,106.24,827.64,0,24.55,17.9,-0.91,2.56,0,276.77,2.85,0
7/1/2011 7:20:00 AM,0,0.34,0,61.9,,,,10.19,160.09,124.59,827.84,0,26.77,23.1,-0.71,2.21,0,269.57,2.76,0
7/1/2011 7:30:00 AM,0,0.26,0,61.03,,,,12.19,132.79,101.71,827.92,0,25.91,26.9,-0.46,2.15,0,261,2.89,0
7/1/2011 7:40:00 AM,0,0.18,0,60.41,,,,13.36,129.45,94.83,827.9,0,25.21,30.2,-0.25,2.56,0,258.88,3.24,0
7/1/2011 7:50:00 AM,0,0.13,0,59.52,,,,14.63,79.54,48.32,827.92,0,23.5,44.9,0.08,2.6,0,254.59,3.13,0
7/1/2011 8:00:00 AM,0,0.1,0,57.15,,,,15.66,83.55,60.85,827.84,0,22.37,72.4,0.66,2.53,0,252.54,3.25,0
7/1/2011 8:10:00 AM,0,0.12,0,53.95,,,,15.99,94.62,61.06,827.9,0,24.55,104.8,1.22,3.52,0,260.89,3.69,0
7/1/2011 8:20:00 AM,0,0.09,0,52.02,,,,16.66,65.08,42.01,827.9,0,22.27,139.4,1.83,3.26,0,255.06,2.87,0
7/1/2011 8:30:00 AM,0,0.09,0,50.16,,,,17.41,54.87,39.96,827.98,0,19.8,169.8,2.22,3.14,0,240.3,3.68,0
7/1/2011 8:40:00 AM,0,0.07,0,48.81,,,,16.93,64.42,46.81,828.04,0,18.71,196,2.5,3.11,0,237.35,4.22,0
7/1/2011 8:50:00 AM,0,0.06,0,46.57,,,,18.16,43.88,26.77,828.1,0,20.96,221,3.12,4.2,0,234.11,4.54,0
7/1/2011 9:00:00 AM,0,0.05,0,44.41,,,,19.27,72.28,50.7,828.12,0,19.72,249.3,3.77,4.37,0,248.94,5.86,0
7/1/2011 9:10:00 AM,0,0.05,0,43.56,,,,20.82,56.56,23.42,828.24,0,18.94,275.4,4.18,4.54,0,247.57,5.78,0
7/1/2011 9:20:00 AM,0,0.04,0,39.87,,,,21.5,40.52,12.72,828.2,0,26.51,302,5.16,4.81,0,240.7,6.39,0
7/1/2011 9:30:00 AM,0,0.03,0,35.37,,,,21.29,23.71,8.4,828.26,0,35.99,330.3,5.84,3.84,0,245.23,7.78,0
7/1/2011 9:40:00 AM,0,0.03,0,32.81,,,,20.22,23.49,8.21,828.42,0,55.06,355.8,6.23,5.83,0,247.1,6.48,0
7/1/2011 9:50:00 AM,0,0.03,0,31.24,,,,19.51,11.2,5.66,828.36,0,49.7,380.8,6.59,4.29,0,243.79,6.77,0
7/1/2011 10:00:00 AM,0,0.03,0,29.57,,,,19.75,6.8,4.55,828.4,0,35.06,405.9,7,5.33,0,245.45,6.35,0
7/1/2011 10:10:00 AM,0,0.03,0,27.46,,,,20.68,6.23,4.43,828.36,0,46.27,429.1,7.4,5.38,0.01,244.8,6.87,0
7/1/2011 10:20:00 AM,0,0.03,0,24.29,,,,18.65,5.1,3.14,828.32,0,70.86,451.6,7.97,5.03,0.03,237.92,7.08,0
7/1/2011 10:30:00 AM,0,0.03,0,22.77,,,,15.46,3.39,2.51,828.3,0,115.9,471.3,8.34,5.39,0,241.85,5.66,0
7/1/2011 10:40:00 AM,0,0.05,0,20.68,,,,13.14,3.44,2.28,828.14,0,133.8,492.2,8.86,6.12,0,250.74,5.86,0
7/1/2011 10:50:00 AM,0,0.03,0,18.06,,,,13.16,2.64,2.13,828.14,0,110.26,511.8,9.36,5.47,0,254.63,7.19,0
7/1/2011 11:00:00 AM,0,0.05,0,16.22,,,,16.18,2.26,1.89,828.04,0,73.67,528.3,9.87,5.66,0,249.37,6.8,0
7/1/2011 11:10:00 AM,0,0.14,0,13.83,,,,16.48,2.73,1.78,827.98,0,97.65,544,10.23,6.44,0,242.1,6.58,0
7/1/2011 11:20:00 AM,0,0.06,0,13.79,,,,14.54,1.58,1.37,827.9,0,101.34,558.6,10.59,5.7,0,236.77,6.27,0
7/1/2011 11:30:00 AM,0,0.05,0,14.14,,,,13.24,2.11,1.73,827.8,0,100.89,572.2,11.07,6.07,0,248,6.34,0
7/1/2011 11:40:00 AM,0,0.05,0,13.83,,,,13.75,1.81,1.53,827.76,0,83.35,583.9,11.41,5.79,0,240.41,6.6,0
7/1/2011 11:50:00 AM,0,0.04,0,13.3,,,,15.26,1.97,1.68,827.66,0,96.33,592.6,11.44,6.75,0,247.07,7.01,0
7/1/2011 12:00:00 PM,0,0.04,0,12.48,,,,15.02,1.8,1.67,827.58,0,110.9,600.3,11.76,5.83,0,249.48,6.61,0
7/1/2011 12:10:00 PM,0,0.03,0,12.02,,,,14.15,1.81,1.49,827.46,0,128.03,607.1,11.94,6.27,0,252.07,6.67,0
7/1/2011 12:20:00 PM,0,0.03,0,11.53,,,,13.38,1.82,1.51,827.4,0,147.72,609.9,12.18,6.12,0,242.21,7.15,0
7/1/2011 12:30:00 PM,0,0.03,0,11.05,,,,11.96,1.59,1.37,827.22,0,162.49,610.6,12.21,6.83,0,238.57,6.04,0
7/1/2011 12:40:00 PM,0,0.02,0,9.78,,,,10.85,1.49,1.24,827.18,0,156.43,610.9,12.42,6.82,0,231.01,5.64,0
7/1/2011 12:50:00 PM,0,0.03,0,8.73,,,,11.76,1.35,1.16,827.06,0,107.12,613.3,12.8,5.21,0,233.96,6.49,0
7/1/2011 1:00:00 PM,0,0.03,0,7.82,,,,15.34,1.88,1.06,826.88,0,60.95,611.3,12.7,5.83,0,229.39,7.92,0
7/1/2011 1:10:00 PM,0,0.03,0,7.74,,,,14.64,1.61,1.24,826.8,0,92.88,606.5,12.82,5.27,0,228.78,6.41,0
7/1/2011 1:20:00 PM,0,0.04,0,6.61,,,,15.23,1.3,1.01,826.76,0,79.27,602.6,12.98,5.99,0,235.62,5.97,0
7/1/2011 1:30:00 PM,0,0.04,0,6.88,,,,16.36,2.57,1.2,826.82,0,86.93,596.3,12.96,6.1,0,241.38,7.47,0
7/1/2011 1:40:00 PM,0,0.03,0,6.48,,,,19.52,1.4,0.98,826.7,0,54.98,589.2,13.06,5.19,0,235.73,6.47,0
7/1/2011 1:50:00 PM,0,0.05,0,6.86,,,,19.82,1,0.85,826.52,0,49.57,574.5,13.14,5.95,0,223.96,6.64,0
7/1/2011 2:00:00 PM,0,0.06,0,7.1,,,,20.22,1.19,1.01,826.44,0,44.27,563.1,13.38,5.31,0,232.88,6.13,0
7/1/2011 2:10:00 PM,0,0.05,0,6.86,,,,21.95,1.72,1.45,826.42,0,44.61,548.2,13.23,5.27,0,239.62,5.94,0
7/1/2011 2:20:00 PM,0,0.03,0,6.95,,,,21.83,1.31,1.13,826.46,0,42.28,529.7,13.24,6.86,0,221.08,5.95,0
7/1/2011 2:30:00 PM,0,0.03,0,7.24,,,,22.93,1.77,1.24,826.48,0,34.66,514.2,13.3,5.2,0,235.08,6.51,0
7/1/2011 2:40:00 PM,0,0.04,0,8.11,,,,26.06,2.33,1.37,826.44,0,28.96,493.5,13.3,4.48,0,252.58,6.55,0
7/1/2011 2:50:00 PM,0,0.03,0,8.44,,,,26.59,1.78,1.24,826.42,0,27.37,473.1,13.3,4.93,0,247.64,5.54,0
7/1/2011 3:00:00 PM,0,0.03,0,9.12,,,,26.29,3.79,1.74,826.4,0,30.41,445.5,13.22,4.03,0,243.32,6.21,0
7/1/2011 3:10:00 PM,0,0.02,0,8.94,,,,24.2,2.87,1.38,826.38,0,39.04,422,13.25,4.31,0,239.65,5.34,0
7/1/2011 3:20:00 PM,0,0.03,0,9.22,,,,24.46,3.86,1.68,826.34,0,27.43,401.4,13.23,3.79,0,240.66,5.78,0
7/1/2011 3:30:00 PM,0,0.02,0,9.48,,,,25.09,3.96,1.4,826.38,0,22.09,371.7,13.06,5.13,0,238.18,4.99,0
7/1/2011 3:40:00 PM,0,0.03,0,9.83,,,,24.65,5.76,2.05,826.4,0,34.13,341.1,13.14,3.73,0,235.01,4.34,0
7/1/2011 3:50:00 PM,0,0.03,0,9.89,,,,19.64,11.77,5.51,826.42,0,54.71,315.2,12.98,3.55,0,234.07,5.31,0
7/1/2011 4:00:00 PM,0,0.04,0,9.84,,,,17.43,23.4,9.11,826.42,0,59.82,284.4,13,3.52,0,242.89,4.65,0
7/1/2011 4:10:00 PM,0,0.07,0,9.86,,,,13.58,63.97,25.79,826.38,0,111.43,252.5,12.74,2.87,0,244.58,4.27,0
7/1/2011 4:20:00 PM,0,0.08,0,9.45,,,,10.67,189.37,93.14,826.4,0,91.67,219.6,12.61,3.18,0,237.28,4.13,0
7/1/2011 4:30:00 PM,0,0.05,0,9,,,,12.48,139.73,89.05,826.4,0,69.15,185.6,12.38,2.16,0,234.72,3.92,0
7/1/2011 4:40:00 PM,0,0.05,0,9.32,,,,12.3,136.68,93.53,826.4,0,82.99,147.9,11.96,2.21,0,249.12,4.38,0
7/1/2011 4:50:00 PM,0,0.13,0,9.78,,,,11.28,214.38,127.24,826.4,0,92.07,102,11.36,0.31,0,247.14,3.79,0
7/1/2011 5:00:00 PM,0,0.17,0,10.38,,,,8.73,254.52,151.26,826.42,0,101.94,56.8,10.61,1.39,0,252.04,3.67,0
7/1/2011 5:10:00 PM,0,0.23,0,11.2,,,,6.29,297.76,168.53,826.44,0,102.68,15.5,9.85,0.98,0,250.92,3.38,0
7/1/2011 5:20:00 PM,0,0.25,0,11.82,,,,5.13,236.42,151.64,826.68,0,93.93,2,9.02,1.32,0,242.39,2.25,0
7/1/2011 5:30:00 PM,0,0.49,0,12.05,,,,5.04,252.03,174.25,826.7,0,80.13,0.1,8.45,0.19,0,245.34,2.26,0
7/1/2011 5:40:00 PM,0,0.91,0,12.33,,,,5.85,352.09,231.3,826.7,0,91.97,0,8.09,1.05,0,255.17,2.58,0
7/1/2011 5:50:00 PM,0,2.4,0,12.52,,,,4.77,440.8,314.85,826.66,0,117.81,0,7.96,-1.21,0,278.5,2.52,0
7/1/2011 6:00:00 PM,0,1.13,0,12.68,,,,3.91,399.63,291.18,826.7,0,116.15,0,7.7,0.58,0,255.24,2,0
7/1/2011 6:10:00 PM,0,0.79,0,12.66,,,,3.43,431.82,206.15,826.8,0,90.01,0,7.38,0.8,0,256.75,1.46,0
7/1/2011 6:20:00 PM,0,2.55,0,13.65,,,,3.1,477.25,303.63,826.9,0,109.37,0,6.99,1.68,0,214.27,0.17,0
7/1/2011 6:30:00 PM,0,1.28,0,13.28,,,,2.81,253.91,168.82,827.16,0,66.05,0,6.75,0.74,0,229.93,1.49,0
7/1/2011 6:40:00 PM,0,1.05,0,12.59,,,,4.14,356.23,236.39,827.2,0,86.36,0,7.25,1.03,0,268.81,2.11,0
7/1/2011 6:50:00 PM,0,2.02,0,13.46,,,,3.72,495.57,335.38,827.3,0,111.21,0,6.71,0.43,0,277.7,1.29,0
7/1/2011 7:00:00 PM,0,2.3,0,13.41,,,,2.95,317.36,177.52,827.32,0,93.59,0,6.52,-0.37,0,280.55,1.13,0
7/1/2011 7:10:00 PM,0,2.51,0,13.55,,,,2.85,322.75,194.94,827.3,0,102.19,0,6.65,1.51,0,284.29,1.93,0
7/1/2011 7:20:00 PM,0,2.07,0,13.83,,,,3.17,256.56,173.47,827.28,0,85.05,0,6.63,-0.44,0,278.39,1.8,0
7/1/2011 7:30:00 PM,0,1.38,0,14.26,,,,3.63,187.37,130.25,827.34,0,84.94,0,6.43,0.49,0,276.12,2.37,0
7/1/2011 7:40:00 PM,0,2.12,0,14.88,,,,3.71,218.84,147.25,827.32,0,79.38,0,6.09,-0.71,0,295.52,2.32,0
7/1/2011 7:50:00 PM,0,2.65,0,15.78,,,,3.49,314.11,206.87,827.4,0,104.34,0,5.75,0.43,0,300.92,1.67,0
7/1/2011 8:00:00 PM,0,2.03,0,15.78,,,,3.58,166.76,108.15,827.38,0,78.75,0,5.73,1.53,0,281.92,2.33,0
7/1/2011 8:10:00 PM,0,2.7,0,16.75,,,,4.26,157.85,86.62,827.42,0,88.78,0,5.4,1.42,0,306.76,1.91,0
7/1/2011 8:20:00 PM,0,2.35,0,20.84,,,,3.3,125.95,83.14,827.42,0,91.02,0,3.43,0.78,0,337,1.52,0
7/1/2011 8:30:00 PM,0,2.36,0,19.39,,,,3.5,97.37,50.37,827.3,0,76.84,0,3.75,0.04,0,321.59,2.19,0
7/1/2011 8:40:00 PM,0,2.62,0,18.26,,,,4.15,92.33,42.33,827.34,0,73.78,0,4.14,0.39,0,333.94,1.67,0.01
7/1/2011 8:50:00 PM,0,2.92,0,18.94,,,,3.27,95.18,39.66,827.32,0,74.78,0,3.7,1.46,0,325.87,1.62,0.03
7/1/2011 9:00:00 PM,0,2.06,0,18.47,,,,3.57,128.57,61.46,827.38,0,62.73,0,3.87,0.61,0,310.93,2.09,0
7/1/2011 9:10:00 PM,0,2.65,0,18.64,,,,4.52,176.1,84.66,827.32,0,68.69,0,4.21,1.25,0.01,295.96,2.02,0
7/1/2011 9:20:00 PM,0,1.94,0,18.76,,,,5.57,81.59,40.79,827.34,0,53.63,0,4.57,0.99,0.03,278.68,1.85,0
7/1/2011 9:30:00 PM,0,2.38,0,19.26,,,,5.85,95.47,47.36,827.3,0,56.92,0,4.41,0.38,0,298.66,1.77,0
7/1/2011 9:40:00 PM,0,2.55,0,19.58,,,,5.44,88.48,48.57,827.22,0,70.81,0,4.14,1.6,0,291.49,1.9,0
7/1/2011 9:50:00 PM,0,2.28,0,20.09,,,,6.17,85.13,41,827.24,0,55.48,0,4.13,1.05,0,290.84,1.73,0
7/1/2011 10:00:00 PM,0,2.56,0,20.72,,,,5.71,83.77,51.46,827.3,0,57.36,0,3.95,0.92,0,301.9,1.65,0
7/1/2011 10:10:00 PM,0,2.29,0,20.52,,,,6.18,78.51,50.89,827.36,0,54.68,0,4.15,2.02,0,296.78,2.08,0
7/1/2011 10:20:00 PM,0,3.17,0,21.25,,,,5.78,77.13,44.44,827.38,0,67.36,0,3.83,2.37,0,302.26,1.79,0
7/1/2011 10:30:00 PM,0,1.49,0,21.16,,,,6.95,65.14,32.85,827.24,0,42.62,0,4.01,1.51,0,283.21,3.01,0
7/1/2011 10:40:00 PM,0,0.96,0,20.94,,,,9.64,74.15,35.16,827.26,0,36.55,0,4.17,1.05,0,285.23,2.92,0
7/1/2011 10:50:00 PM,0,0.87,0,21.23,,,,10.91,58.45,40.03,827.16,0,33.49,0,4.05,1.08,0,279.83,2.45,0
7/1/2011 11:00:00 PM,0,1.02,0,21.91,,,,11.47,50.07,32.55,826.94,0,32.42,0,3.7,0.77,0,281.56,2.8,0
7/1/2011 11:10:00 PM,0,1.14,0,22.69,,,,11.07,68.76,27.76,826.74,0,33.85,0,3.43,1.08,0,286.13,2.76,0
7/1/2011 11:20:00 PM,0,0.72,0,23.19,,,,12.24,45.09,29.25,826.66,0,32.72,0,3.3,0.75,0,284.33,2.98,0
7/1/2011 11:30:00 PM,0,0.6,0,23.75,,,,13.01,45.77,29.27,826.64,0,29.66,0,3.14,1.65,0,277.09,2.81,0
7/1/2011 11:40:00 PM,0,0.49,0,23.63,,,,13.8,31.03,23.59,826.48,0,26,0,3.14,1.02,0,265.86,2.8,0
7/1/2011 11:50:00 PM,0,0.46,0,23.76,,,,15.24,31.78,18.35,826.44,0,26.26,0,3.01,0.79,0,267.12,2.97,0
7/2/2011 12:00:00 AM,0,0.52,0,24.38,,,,14.71,100.21,34.95,826.42,0,25.9,0,2.73,0.97,0,269.03,2.67,0
7/2/2011 12:10:00 AM,0,0.44,0,25.06,,,,14.59,104.39,30.83,826.42,0,25.3,0,2.53,0.96,0,270.58,2.53,0
7/2/2011 12:20:00 AM,0,0.56,0,26.04,,,,12.58,27.53,17.94,826.28,0,26.98,0,2.15,0.89,0,260.17,2.48,0
7/2/2011 12:30:00 AM,0,0.53,0.03,26.62,,,,13.52,26.9,18.49,826.18,0,25.49,0,1.83,0.91,0,270.94,2.41,0.03
7/2/2011 12:40:00 AM,0,0.61,0.02,27.28,,,,13.24,40.44,19.64,826.04,0,25.09,0,1.59,0.77,0,292.07,2.38,0.02
7/2/2011 12:50:00 AM,0,0.86,0,28.28,,,,11.6,42.18,26.14,826.08,0,27.72,0,1.37,0.77,0,295.67,2.38,0
7/2/2011 1:00:00 AM,0,0.39,0,27.47,,,,13.02,30.96,23.51,825.92,0,22.35,0,1.9,0.53,0,276.8,2.68,0
7/2/2011 1:10:00 AM,0,0.34,0,27.96,,,,14.81,28.94,13.83,825.84,0,20.85,0,1.77,-0.28,0,280.8,2.58,0
7/2/2011 1:20:00 AM,0,0.36,0,28.76,,,,15.81,21.24,12.31,825.74,0,19.92,0,1.61,1.42,0,282.49,2.52,0
7/2/2011 1:30:00 AM,0,0.29,0,29.49,,,,16.59,17.26,10.59,825.66,0,20.67,0,1.44,0.99,0,278.35,2.92,0
7/2/2011 1:40:00 AM,0,0.26,0,29.96,,,,17.13,18.71,10.93,825.6,0,19.22,0,1.37,1.35,0,267.16,3.38,0
7/2/2011 1:50:00 AM,0,0.2,0,30.15,,,,18.66,17.93,10.05,825.54,0,18.66,0,1.5,2,0,265.18,3.56,0
7/2/2011 2:00:00 AM,0,0.23,0,30.9,,,,19.8,40.19,13.1,825.36,0,19.09,0,1.41,2.38,0,265.9,3.69,0
7/2/2011 2:10:00 AM,0,0.16,0,31.07,,,,20.28,18.02,8.62,825.18,0,17.05,0,1.41,1.06,0,273.82,3.86,0
7/2/2011 2:20:00 AM,0,0.16,0,31.24,,,,20.45,12.7,7.34,825.14,0,18.76,0,1.36,0.83,0,276.66,4.01,0
7/2/2011 2:30:00 AM,0,0.13,0,31.12,,,,21.02,21.68,7.97,825,0,15.79,0,1.37,0.88,0,267.37,3.75,0
7/2/2011 2:40:00 AM,0,0.14,0,31.02,,,,21.59,18.08,8.21,825,0,16.52,0,1.45,0.36,0,272.12,4.04,0
7/2/2011 2:50:00 AM,0,0.12,0,31.54,,,,22.05,14.81,8.69,825,0,15.29,0,1.38,1.08,0,273.42,3.88,0
7/2/2011 3:00:00 AM,0,0.11,0,31.7,,,,22.57,17.71,10.15,825,0,17.43,0,1.27,1.18,0,275.04,4.71,0
7/2/2011 3:10:00 AM,0,0.13,0,32.02,,,,22.33,20.12,11.67,824.88,0,17.21,0,1.15,1.06,0,274.46,3.85,0
7/2/2011 3:20:00 AM,0,0.12,0,32.06,,,,21.76,16.46,10.76,824.6,0,17.64,0,1.09,2.07,0,281.38,3.75,0
7/2/2011 3:30:00 AM,0.04,0.14,0,32.67,,,,22.04,15.2,10.58,824.58,0,14.98,0,0.96,2.27,0,280.51,3.96,0
7/2/2011 3:40:00 AM,0.02,0.12,0,33.17,,,,21.52,17.03,11.27,824.4,0,16.28,0,0.72,2.11,0,279.43,4.07,0
7/2/2011 3:50:00 AM,0,0.11,0,33.58,,,,22.03,18.58,12.28,824.26,0,15.43,0,0.54,0.69,0,276.12,4.04,0
7/2/2011 4:00:00 AM,0,0.1,0,33.84,,,,21.57,19.04,11.53,824.14,0,15.83,0,0.58,1.08,0,280.8,4.25,0
7/2/2011 4:10:00 AM,0,0.09,0,34.19,,,,21.42,19.43,12.44,823.98,0,15.64,0,0.52,1.91,0,280.01,4.37,0
7/2/2011 4:20:00 AM,0,0.1,0,34.89,,,,20.87,22.21,15.98,823.94,0,17.43,0,0.42,1.13,0,274.25,4.36,0
7/2/2011 4:30:00 AM,0,0.1,0,35.7,,,,20.55,28.63,21.34,823.96,0,16.17,0,0.34,1.13,0,286.27,4.45,0
7/2/2011 4:40:00 AM,0,0.14,0,36.4,,,,20.27,35.75,19.97,823.96,0,14.58,0,0.27,1.92,0,283.97,4.01,0
7/2/2011 4:50:00 AM,0,0.1,0,36.76,,,,20.29,25.84,17.79,823.82,0,16.56,0,0.11,0.95,0,288.14,4.51,0
7/2/2011 5:00:00 AM,0,0.12,0,36.53,,,,20.79,29.27,16.84,823.64,0,17.1,0,0.22,1.5,0,286.7,4.46,0
7/2/2011 5:10:00 AM,0,0.09,0,36.61,,,,21.43,44.17,27.83,823.6,0,17.82,0,0.18,0.78,0,286.88,4.88,0
7/2/2011 5:20:00 AM,0,0.1,0,37.25,,,,21.03,49.26,33.27,823.6,0,19.29,0,0.01,1.59,0,288.22,4.86,0
7/2/2011 5:30:00 AM,0.04,0.11,0,37.71,,,,20.44,51.67,37.98,823.6,0,19.21,0,-0.05,1.89,0,288.29,4.91,0
7/2/2011 5:40:00 AM,0.03,0.09,0,37.52,,,,19.75,31.71,22.77,823.6,0,18.76,0,-0.03,0.51,0,285.91,5.91,0
7/2/2011 5:50:00 AM,0,0.08,0,36.97,,,,19.95,35.96,29.58,823.54,0,18.89,0,0.14,2.22,0,285.62,5.15,0
7/2/2011 6:00:00 AM,0,0.12,0,37.02,,,,19.24,35.75,23.79,823.48,0,19.08,0,0.03,0.85,0,288.61,5.17,0
7/2/2011 6:10:00 AM,0,0.09,0,36.19,,,,19.44,45.41,27.67,823.46,0,19.82,0,0.28,1.03,0,277.63,4.71,0
7/2/2011 6:20:00 AM,0,0.11,0,35.83,,,,19.58,51.38,30.93,823.48,0,21.21,0,0.3,1.31,0,289.8,5.12,0
